FID_,ALIVE,READER1,READER2,NOTES,DEAD,READERTIME,DRY,DATE,PIT,GPSTIME,TIME,PITNUM,Easting,Northing
,0,1,0, ,1,0,0,,587425,0,1136, ,568753.279252000040000,4101187.854090000000000
,0,1,0, ,1,0,0,,094490,0,1136, ,568754.749136000060000,4101189.345300000200000
,0,1,0, ,1,0,0,,084994,0,1136, ,568752.520249999940000,4101190.066810000200000
,0,1,0, ,1,0,0,,113922,0,1137, ,568750.575719999960000,4101192.269880000000000
,0,1,0, ,1,0,0,,082734,0,1138, ,568752.521756000000000,4101189.881910000000000
,0,1,0, ,1,0,0,,533621,0,1138, ,568747.417091000010000,4101197.976319999900000
,0,1,0, ,1,0,0,,53562,0,1140, ,568748.815469000020000,4101190.036679999900000
,0,1,0, ,1,0,1,,084145,0,1140, ,568749.542891000050000,4101191.706760000000000
,0,1,0, ,1,0,0,,538293,0,1141, ,568751.015782000030000,4101192.828180000200000
,0,1,0, ,1,0,0,,069683,0,1141, ,568752.262288999980000,4101203.562940000100000
,0,1,0, ,1,0,0,,104684,0,1143, ,568754.097726000010000,4101196.551390000200000
,0,1,0, ,1,0,0,,539523,0,1145, ,568749.503797000040000,4101196.514030000200000
,0,1,0, ,1,0,0,,587990,0,1146, ,568747.535210000000000,4101201.675429999800000
,0,1,0, ,1,0,0,,087286,0,1147, ,568751.048190000000000,4101207.066310000100000
,0,1,0, ,1,0,0,,538143,0,1148, ,568751.079768999950000,4101203.183509999900000
,0,1,0, ,1,0,0,,114223,0,1149, ,568752.287855000000000,4101200.419720000100000
,0,1,0, ,1,0,1,,082954,0,1151, ,568747.806030999990000,4101204.821049999900000
,0,1,0, ,1,0,0,,689456,0,1152, ,568751.630430000020000,4101208.365389999900000
,0,1,0, ,1,0,0,,085413,0,1155, ,568742.686344000050000,4101214.764419999900000
,0,1,0, ,1,0,0,,541328,0,11, ,568747.466044000000000,4101210.180600000100000
,0,1,0, ,1,0,0,,540384,0,1156, ,568749.651319000060000,4101214.821060000000000
,0,1,0, ,1,0,0,,104180,0,1157, ,568744.644402000010000,4101210.897280000200000
,0,1,0, ,1,0,0,,115612,0,1158, ,568747.187702000020000,4101207.959450000000000
,0,1,0, ,1,0,0,,118678,0,1200, ,568745.523021999980000,4101212.198780000200000
,0,1,0, ,1,0,0,,568720,0,1200, ,568744.909208000060000,4101214.782490000100000
,0,1,0, ,1,0,0,,531967,0,1201, ,568749.199229000020000,4101215.741919999900000
,0,1,0, ,1,0,0,,533110,0,1202, ,568745.302663999960000,4101221.072540000100000
,0,1,0, ,1,0,0,,533435,0,1203, ,568752.864903999960000,4101220.579320000000000
,0,1,0, ,1,0,0,,568347,0,1204, ,568747.660182000020000,4101222.755880000100000
,0,1,0, ,1,0,0,,102336,0,1206, ,568744.360891000020000,4101227.536640000100000
,0,1,0, ,1,0,0,,533496,0,1206, ,568743.950899000050000,4101223.280439999900000
,0,1,0, ,1,0,0,,539868,0,1207, ,568745.263567000050000,4101225.879809999800000
,0,1,0, ,1,0,0,,119556,0,1207, ,568744.823506999990000,4101225.321510000200000
,0,1,0, ,1,0,0,,082985,0,1208, ,568745.980467000040000,4101228.844159999900000
,0,1,0, ,1,0,0,,118926,0,1208, ,568743.850165999960000,4101235.668409999900000
,0,1,0, ,1,0,0,,587066,0,1209, ,568735.495003000020000,4101224.321130000100000
,0,1,0, ,1,0,0,,101863,0,1209, ,568731.496857000050000,4101223.918810000200000
,0,1,0, ,1,0,0,,539505,0,1211, ,568743.248388999960000,4101236.772960000200000
,0,1,0, ,1,0,0,,647269,0,1255, ,568739.305872999950000,4101229.529509999800000
,0,1,0, ,1,0,0,,113411,0,1257, ,568743.240867999960000,4101237.697430000200000
,0,1,0, ,1,0,0,,096702,0,1257, ,568737.663104000040000,4101249.301239999900000
,0,1,0, ,1,0,0,,119479,0,1258, ,568736.712967999980000,4101238.568890000200000
,0,1,0, ,1,0,0,,532935,0,1258, ,568742.293737999980000,4101226.595290000100000
,0,1,0, ,1,0,0,,541737,0,1259, ,568738.392669999970000,4101232.480610000000000
,0,1,0, ,1,0,0,,539514,0,1259, ,568735.427349000010000,4101232.641410000200000
,0,1,0, ,1,0,0,,083632,0,1300, ,568733.954462000050000,4101231.519989999900000
,0,1,0, ,1,0,0,,118605,0,1300, ,568729.381598999960000,4101228.894110000200000
,0,1,0, ,1,0,0,,540404,0,1300, ,568728.805372999980000,4101226.855440000100000
,0,1,0, ,1,0,0,,081178,0,1300, ,568734.385510999940000,4101233.187659999800000
,0,1,0, ,1,0,0,,532935,0,1301, ,568744.721266999960000,4101237.894380000000000
,0,1,0, ,1,0,0,,122116,0,1301, ,568742.959524999950000,4101235.846070000000000
,0,1,0, ,1,0,0,,514774,0,1301, ,568742.920432999960000,4101240.653340000200000
,0,1,0, ,1,0,0,,117471,0,1302, ,568743.519207000030000,4101239.918579999800000
,0,1,0, ,1,0,1,,084506,0,1302, ,568742.622546999950000,4101240.835830000200000
,0,1,0, ,1,0,0,,538995,0,1302, ,568741.474615999960000,4101236.203809999900000
,0,1,0, ,1,0,0,,538294,0,1303, ,568743.871212000030000,4101233.079880000100000
,0,1,0, ,1,0,1,,085260,0,1303, ,568740.874324999980000,4101237.123470000000000
,0,1,0, ,1,0,0,,539623,0,1304, ,568742.610515999960000,4101242.314989999900000
,0,1,0, ,1,0,1,,539187,0,1304, ,568738.207751999960000,4101255.222709999900000
,0,1,0, ,1,0,1,,541698,0,1304, ,568738.635784000040000,4101257.260170000100000
,0,1,0, ,1,0,1,,086263,0,1304, ,568742.143390999990000,4101245.084799999800000
,0,1,0, ,1,0,0,,533367,0,1305, ,568751.672689000030000,4101239.615079999900000
,0,1,0, ,1,0,0,,096612,0,1305, ,568753.597658999960000,4101239.815640000200000
,0,1,0, ,1,0,0,,539703,0,1305, ,568748.289865000060000,4101236.444139999800000
,0,1,0, ,1,0,1,,569942,0,1306, ,568744.001356999970000,4101235.299829999900000
,0,1,0, ,1,0,0,,541591,0,1307, ,568741.658227000040000,4101250.073359999800000
,0,1,0, ,1,0,0,,532803,0,1308, ,568740.353083000050000,4101246.549500000200000
,0,1,0, ,1,0,0,,541340,0,1308, ,568738.568784000000000,4101247.274619999800000
,0,1,0, ,1,0,0,,532431,0,1308, ,568739.421841999980000,4101251.719339999800000
,0,1,0, ,1,0,0,,533748,0,1309, ,568741.051933999990000,4101251.732590000100000
,0,1,0, ,1,0,0,,532431,0,1309, ,568745.001950999950000,4101258.051560000100000
,0,1,0, ,1,0,0,,568480,0,1311, ,568733.955339999990000,4101249.640910000100000
,0,1,0, ,1,0,0,,122141,0,0, ,568734.841475000020000,4101250.017930000100000
,0,1,0, ,1,0,0,,534864,0,1313, ,568747.257891000020000,4101254.001939999900000
,0,1,0, ,1,0,0,,538421,0,1313, ,568739.833338000000000,4101255.790639999800000
,0,1,0, ,1,0,0,,086272,0,1314, ,568737.132837999960000,4101259.836650000000000
,0,1,0, ,1,0,0,,569833,0,0, ,568728.221885000010000,4101262.167990000000000
,1,1,0, ,0,0,0,,534486,0,1319, ,568733.420567000050000,4101260.731000000100000
,1,1,0,kickfail,0,0,0,,687623,0,0, ,568740.816543999940000,4101262.455300000000000
,0,1,0, ,1,0,0,,532546,0,0, ,568731.426448000010000,4101269.035620000200000
,0,1,0, ,1,0,0,,540206,0,1326, ,568742.613712999970000,4101278.371950000100000
,0,1,0, ,1,0,0,,533842,0,1327, ,568735.053023000010000,4101278.680290000000000
,0,1,0, ,1,0,0,,569907,0,1328, ,568734.591917000010000,4101280.710520000200000
,0,1,0, ,1,0,0,,119778,0,1329, ,568739.756014000040000,4101283.526110000000000
,0,1,0, ,1,0,0,,646023,0,1330, ,568743.223856000000000,4101294.463849999900000
,0,1,0, ,1,0,0,,569985,0,1331, ,568747.446847000040000,4101285.437729999900000
,0,1,0, ,1,0,0,,084602,0,1332, ,568751.232105999950000,4101293.789340000100000
,0,1,0, ,1,0,1,,113919,0,1333, ,568756.881354999960000,4101291.616400000200000
,0,1,0, ,1,0,0,,540022,0,1334, ,568754.954890999940000,4101291.600730000100000
,0,1,0, ,1,0,1,,119423,0,1334, ,568760.865931999990000,4101293.682790000000000
,0,1,0,in dd,1,0,0,,105122,0,1335, ,568759.365987000060000,4101295.889479999900000
,0,1,0, ,1,0,1,,119275,0,1336, ,568752.368002000030000,4101299.900520000100000
,0,1,0, ,1,0,0,,115542,0,1336, ,568757.322916000030000,4101291.989810000200000
,0,1,0, ,1,0,1,,114602,0,1337, ,568757.165014000030000,4101311.403800000000000
,0,1,0, ,1,0,0,,538267,0,1338, ,568753.366231999940000,4101304.716229999900000
,0,1,0, ,1,0,0,,588227,0,1339, ,568752.755427000000000,4101306.930149999900000
,0,1,0, ,1,0,1,,094734,0,1401, ,568761.167628000020000,4101311.251439999800000
,0,1,0, ,1,0,1,,113652,0,1341, ,568756.846080000050000,4101314.174810000200000
,0,1,0, ,1,0,1,,538811,0,1341, ,568762.938379999950000,4101312.190390000100000
,0,1,0, ,1,0,1,,105148,0,1342, ,568767.199767000040000,4101316.662829999800000
,0,1,0, ,1,0,1,,568799,0,1342, ,568762.090654000060000,4101325.311910000200000
,0,1,0, ,1,0,1,,081105,0,1342, ,568759.255511000050000,4101327.692650000100000
,0,1,0, ,1,0,1,,531803,0,1343, ,568757.451679000050000,4101330.821399999800000
,0,1,0, ,1,0,1,,538552,0,1343, ,568761.434727999960000,4101333.072689999800000
,0,1,0, ,1,0,1,,080968,0,1344, ,568763.994547000040000,4101328.101009999900000
,0,1,0, ,1,0,1,,532592,0,1344, ,568765.843506000000000,4101319.425400000100000
,0,1,0, ,1,0,0,,083705,0,1345, ,568766.782271999980000,4101313.331100000100000
,0,1,0, ,1,0,0,,567720,0,1346, ,568758.639456999950000,4101315.276480000000000
,0,1,0, ,1,0,0,,533576,0,1347, ,568770.511072000020000,4101310.402910000200000
,0,1,0, ,1,0,0,,104942,0,1348, ,568772.699314999980000,4101314.673580000200000
,1,1,0,kickfail,0,0,0,,113101,0,1349, ,568768.840382999970000,4101315.381819999800000
,0,1,0, ,1,0,0,,541579,0,1349, ,568766.883840000020000,4101319.064050000200000
,0,1,0, ,1,0,0,,097087,0,1350, ,568755.714700000010000,4101307.508950000200000
,0,0,0, ,0,0,0,,082562,0,1351, ,568762.468241999970000,4101315.329990000000000
,0,1,0, ,1,0,0,,588165,0,1351, ,568764.173522999980000,4101306.098489999800000
,0,1,0, ,1,0,1,,096417,0,1356, ,568765.297371999940000,4101313.688829999900000
,0,1,0, ,1,0,0,,119598,0,1357, ,568765.019840999970000,4101329.588610000000000
,0,1,0, ,1,0,0,,119537,0,1358, ,568761.959006999970000,4101323.276860000100000
,0,1,0, ,1,0,0,,533327,0,1358, ,568761.026257000050000,4101328.631589999900000
,0,1,0, ,1,0,0,,085656,0,1402, ,568762.435956000000000,4101337.518610000100000
,0,1,0, ,1,0,0,,119243,0,1404, ,568757.854132000010000,4101336.002080000000000
,0,1,0, ,1,0,0,,567660,0,1407, ,568754.855770000020000,4101340.230560000100000
,0,1,0, ,1,0,0,,117789,0,1407, ,568744.590144000020000,4101345.139580000200000
,0,1,0, ,1,0,0,,082654,0,1408, ,568748.233890000030000,4101334.444579999900000
,0,1,0, ,1,0,0,,085533,0,1412, ,568747.003267999970000,4101339.981790000100000
,0,1,0, ,1,0,0,,541950,0,1412, ,568750.875726999950000,4101337.609490000200000
,1,1,0,kickfail,0,0,0,,645655,0,1414, ,568744.307305000020000,4101343.473110000100000
,0,1,0, ,1,0,0,,538458,0,1415, ,568750.110722000010000,4101340.561790000200000
,0,1,0, ,1,0,0,,719823,0,1417, ,568745.085165000050000,4101357.162579999800000
,0,1,0, ,1,0,0,,114179,0,1417, ,568747.927813000050000,4101353.857369999900000
,0,1,0, ,1,0,0,,685695,0,1418, ,568749.314141000040000,4101347.396879999900000
,0,1,0, ,1,0,0,,083644,0,1419, ,568741.002043999960000,4101348.993450000000000
,0,1,0,see r2,1,0,0,,114179,0,1419, ,568738.755156000030000,4101351.933699999900000
,0,1,0, ,1,0,0,,719823,0,1420, ,568738.755157000040000,4101351.933699999900000
,0,1,0, ,1,0,0,,082574,0,1421, ,568744.543534999950000,4101350.871330000000000
,0,1,0, ,1,0,0,,538154,0,1422, ,568743.199314999980000,4101352.154750000200000
,0,1,0, ,1,0,0,,118622,0,1430, ,568737.449382000020000,4101366.715669999800000
,0,1,0, ,1,0,1,,539663,0,1434, ,568732.201147999960000,4101374.254199999900000
,0,1,0, ,1,0,0,,080553,0,1426, ,568730.465850000040000,4101387.183610000200000
,0,1,0, ,1,0,0,,720119,0,1437, ,568723.009858999980000,4101392.855120000000000
,0,1,0, ,1,0,0,,532814,0,1439, ,568723.817816999970000,4101402.846680000000000
,0,1,0, ,1,0,0,,102320,0,1442, ,568729.388173999960000,4101428.594099999900000
,0,1,0, ,1,0,0,,113289,0,1443, ,568726.401880000020000,4101431.343429999900000
,0,1,0, ,1,0,0,,687721,0,1448, ,568729.927663999960000,4101453.376070000200000
,0,1,0, ,1,0,0,,647121,0,1452, ,568753.218546999970000,4101450.422050000200000
,0,1,0, ,1,0,1,,567600,0,1452, ,568747.673987000020000,4101457.958159999900000
,0,1,1, ,1,0,0,,083086,0,1454, ,568758.326884999990000,4101460.078780000100000
,0,1,0, ,1,0,0,,587152,0,1343, ,568794.874175000000000,4101758.446959999900000
,1,1,0,kickfail,0,0,0,,537741,0,1350, ,568779.553533000060000,4101783.654610000100000
,0,1,0, ,1,0,1,,104324,0,1353, ,568771.182427000020000,4101810.767899999900000
,0,1,0, ,1,0,0,,567547,0,1354, ,568781.081215000010000,4101796.240749999900000
,0,1,0, ,1,0,1,,531886,0,1356, ,568775.411966999990000,4101819.123149999900000
,0,1,0, ,1,0,1,,084480,0,1358, ,568760.692474000040000,4101825.105339999800000
,0,1,0, ,1,0,1,,105106,0,1402, ,568754.142467000060000,4101828.750200000100000
,1,1,0,kickfail under  railway bridge,0,0,0,,536753,0,1412, ,568735.493640000000000,4101844.130750000000000
,0,1,0, ,1,0,0,,532446,0,1412, ,568731.689080000040000,4101838.182769999800000
,0,1,0,dry channel,1,0,1,,096450,0,1414, ,568719.384975999940000,4101856.943299999900000
,0,1,0, ,1,0,0,,533937,0,1434, ,568674.452934999950000,4101878.951900000200000
,0,1,0, ,1,0,0,,569617,0,1436, ,568670.643837000010000,4101873.558629999900000
,1,1,0,kickfail,0,0,0,,536785,0,1437, ,568679.860447000010000,4101888.241210000100000
,1,1,0,"kickfail , found  twice",0,0,0,,536996,0,1438, ,568680.222912000030000,4101880.108229999900000
,1,1,0,kickfail,0,0,0,,536763,0,1442, ,568668.413099000000000,4101892.770889999800000
,1,1,0,kickfail,0,0,0,,536832,0,1443, ,568674.054420999950000,4101891.522369999900000
,0,0,1, ,1,0,0,,587104,0,1445, ,568667.199128999960000,4101896.274259999900000
,0,1,0, ,1,0,0,,084645,0,1446, ,568644.852144000000000,4101910.885340000000000
,0,1,0, ,1,0,0,,532342,0,1447, ,568643.237190000010000,4101909.023149999800000
,0,1,0, ,1,0,0,,092130,0,1449, ,568640.037326000050000,4101901.600860000100000
,0,1,0, ,1,0,0,,092143,0,1453, ,568623.961948000010000,4101910.345879999900000
,0,1,0, ,1,0,0,,540076,0,1455, ,568612.382990999960000,4101912.840580000100000
,0,1,0, ,1,0,0,,091800,0,1049, ,568563.175280999970000,4102023.570640000000000
,0,1,0, ,1,0,0,,081670,0,1049, ,568549.426350999970000,4102019.576049999800000
,0,1,0, ,1,0,0,,101813,0,1123, ,568572.338712000060000,4102081.336110000000000
,0,1,0, ,1,0,0,,118702,0,1125, ,568589.366539999960000,4102101.259389999800000
,1,1,0, ,0,0,0,,536917,0,1126, ,568589.364657999950000,4102119.750130000100000
,0,1,0, ,1,0,1,,532348,0,1136, ,568561.676282000030000,4102153.548440000000000
,0,1,0, ,1,0,0,,083740,0,1142, ,568553.842225000030000,4102169.386930000000000
,0,1,0, ,1,0,0,,094371,0,1145, ,568539.852376000020000,4102176.854669999800000
,1,1,0,kickfail,0,0,0,,534973,0,1230, ,568530.422692999940000,4102206.733210000200000
,0,1,0, ,1,0,0,,569021,0,1232, ,568519.661260999970000,4102218.110220000100000
,0,1,0, ,1,0,1,,085386,0,1300, ,568473.082274000040000,4102242.510290000100000
,0,1,0, ,1,0,0,,094904,0,0, ,568475.705793999950000,4102266.199709999800000
,0,1,0,kickfail,1,0,0,,536945,0,1313, ,568479.710938000000000,4102265.677449999800000
,0,1,0, ,1,0,1,,097045,0,1324, ,568455.859569999970000,4102283.235320000000000
,0,1,0, ,1,0,0,,540707,0,1345, ,568451.692586999970000,4102322.032139999800000
,1,1,0,kickfail,0,0,0,,536807,0,1345, ,568448.410353000040000,4102324.779170000000000
,0,0,1, ,1,0,0,,686770,0,906, ,568444.609432999980000,4102501.335060000000000
,0,0,1, ,1,0,0,,540400,0,914, ,568450.468765000000000,4102509.703369999800000
,1,0,1, ,0,0,0,,534285,0,915, ,568443.802692000060000,4102509.464470000000000
,0,0,1, ,1,0,0,,532401,0,916, ,568440.978516999980000,4102510.551030000200000
,0,0,1, ,1,0,0,,647906,0,917, ,568443.235478000020000,4102506.316440000200000
,0,0,1, ,1,0,0,,102357,0,924, ,568453.960282000010000,4102535.988520000100000
,0,0,1, ,1,0,1,,094933,0,931, ,568448.367142000000000,4102567.932219999800000
,0,0,1, ,1,0,0,,569071,0,933, ,568439.161313000020000,4102570.261450000100000
,0,0,1, ,1,0,0,,569358,0,951, ,568380.104139999950000,4102635.425520000000000
,1,0,1,read stopped in pool,0,0,0,,537590,0,955, ,568357.210302000050000,4102644.670570000100000
,1,0,1, ,1,0,0,,537590,0,957, ,568359.187394000010000,4102656.705560000100000
,1,0,1, ,1,0,0,,534444,0,958, ,568364.795248999960000,4102659.524540000100000
,0,0,1, ,1,0,0,,095183,0,1006, ,568376.940415999970000,4102696.789230000200000
,1,0,1, ,0,0,0,,537608,0,1018, ,568363.897618000050000,4102752.155970000200000
,1,0,1, ,0,0,0,,537678,0,1022, ,568355.464332000000000,4102768.914330000100000
,0,1,0, ,1,0,0,,096903,0,1024, ,568359.388451999980000,4102778.376360000100000
,0,0,1, ,1,0,1,,541149,0,1027, ,568369.981462999950000,4102806.013300000200000
,0,0,1, ,1,0,0,,532729,0,1032, ,568374.589555999960000,4102840.813219999900000
,0,0,1, ,1,0,1,,116713,0,1041, ,568337.869446999980000,4102874.169329999900000
,0,0,1, ,1,0,1,,087159,0,1045, ,568349.276496000010000,4102892.752359999800000
,0,0,1, ,1,0,1,,647410,0,1047, ,568343.097287000040000,4102923.951760000100000
,0,0,1, ,1,0,0,,087338,0,1050, ,568332.757547999970000,4102938.290930000100000
,0,0,1, ,1,0,1,,119562,0,1054, ,568323.615085999950000,4102951.160519999900000
,0,0,1, ,1,0,1,,540730,0,1058, ,568296.507911999940000,4102968.507580000000000
,0,0,1, ,1,0,0,,540845,0,1101, ,568278.492149000060000,4102960.965669999800000
,0,0,1, ,1,0,1,,587337,0,1105, ,568247.821488999990000,4102960.902780000100000
,0,0,1, ,1,0,1,,119308,0,1109, ,568233.650373999960000,4102954.316560000200000
,0,0,1, ,1,0,1,,104858,0,1113, ,568198.371796000050000,4102956.065710000200000
,0,0,1,time approximate,1,0,0,,569925,0,1119, ,568198.234495999990000,4102973.076090000100000
,0,0,1, ,1,0,1,,532972,0,1120, ,568193.910992000020000,4102976.369529999800000
,0,0,1, ,1,0,0,,532964,0,1128, ,568174.921621000040000,4102997.665560000100000
,0,0,1, ,1,0,1,,567881,0,1130, ,568163.809653999980000,4102997.575910000100000
,0,0,1, ,1,0,0,,539306,0,1130, ,568147.956577999980000,4102997.448030000100000
,0,0,1, ,1,0,0,,532875,0,1143, ,568095.963877000030000,4102977.243710000100000
,0,0,1, ,1,0,1,,084715,0,1145, ,568089.766488999940000,4102974.050340000100000
,0,0,1, ,1,0,0,,096978,0,1200, ,568004.768469000000000,4103059.717569999900000
,0,0,1, ,1,0,0,,119232,0,1242, ,568020.178531000040000,4103096.453300000200000
,0,0,1, ,1,0,0,,686209,0,1309, ,568012.867723000000000,4103194.765250000200000
,1,0,1,stopped after kicks. lwd,1,0,0,,688021,0,1330, ,567963.638898000000000,4103273.139680000000000
,0,0,1, ,1,0,0,,688931,0,1331, ,567966.859621000010000,4103277.973189999800000
,0,1,1, ,1,0,1,,086341,0,1334, ,567948.491431999950000,4103277.455620000100000
,0,0,1, ,1,0,1,,085259,0,1344, ,567913.926340000010000,4103301.215660000200000
,0,1,1, ,1,0,1,,084244,0,1430, ,567804.771353999970000,4103369.864080000200000
,0,1,1, ,1,0,1,,111671,0,1432, ,567797.680780000050000,4103367.218470000200000
,0,0,1, ,1,0,1,,531825,0,1441, ,567768.976197000010000,4103362.365460000000000
,0,0,1, ,1,0,0,,083739,0,1449, ,567757.181927999950000,4103336.568719999900000
,0,0,1, ,1,0,0,,538606,0,1452, ,567754.703361000050000,4103331.556340000100000
,0,0,1, ,1,0,0,,540268,0,1454, ,567745.557865999990000,4103326.490499999800000
,0,0,0,end of day 11/23,0,0,0,, ,0,0, ,567735.813732999960000,4103340.650239999900000
,0,0,1, ,1,0,0,,587911,0,945, ,567690.992878000020000,4103331.600329999800000
,0,0,1, ,1,0,1,,690049,0,949, ,567675.170140999950000,4103364.756899999900000
,0,0,1, ,1,0,1,,682535,0,949, ,567667.318023000030000,4103364.694010000200000
,0,0,1, ,1,0,0,,533505,0,1003, ,567588.969001000050000,4103379.599010000000000
,0,0,1, ,1,0,0,,532640,0,1005, ,567581.076972999960000,4103384.528370000000000
,0,0,1, ,1,0,0,,689858,0,1005, ,567584.414722000020000,4103374.754989999800000
,0,0,1, ,1,0,0,,540974,0,1021, ,567541.199762000000000,4103442.825089999900000
,0,0,1, ,1,0,1,,540872,0,1105, ,567392.729199000050000,4103555.912070000100000
,0,0,1, ,1,0,0,,688220,0,1124, ,567304.277383000010000,4103574.622130000000000
,0,0,1, ,1,0,0,,536434,0,1127, ,567281.146367999960000,4103595.517299999900000
,0,0,1, ,1,0,1,,122114,0,1231, ,567164.442640000020000,4103627.132249999800000
,0,0,1, ,1,0,1,,082530,0,1245, ,567133.078497000040000,4103677.362610000200000
,0,0,1, ,1,0,0,,689639,0,1248, ,567125.565348000030000,4103690.616220000200000
,0,0,1, ,1,0,0,,119555,0,1319, ,567033.241751999940000,4103712.071920000000000
,0,0,1, ,1,0,0,,720138,0,1320, ,567027.870319999990000,4103716.836889999900000
,0,0,1, ,1,0,1,,084546,0,1326, ,567036.360118999960000,4103729.847759999800000
,0,0,1, ,1,0,0,,686074,0,1341, ,567010.956666999960000,4103757.197370000200000
,0,0,1, ,1,0,1,,105126,0,1343, ,567005.208310000020000,4103753.453619999800000
,0,0,1, ,1,0,1,,104338,0,1344, ,566992.387100000050000,4103763.521819999900000
,0,0,1, ,1,0,1,,119237,0,1349, ,566964.337700000030000,4103769.586250000200000
,0,0,1, ,1,0,1,,087267,0,1357, ,566959.583953000020000,4103789.888360000200000
,0,0,1, ,1,0,1,,688249,0,1400, ,566966.086316999980000,4103810.649509999900000
,0,1,1, ,1,0,1,,588515,0,1401, ,566968.507946999980000,4103804.196959999900000
,0,0,1, ,1,0,0,,082353,0,1409, ,566964.090071000040000,4103819.509230000000000
,0,0,1, ,1,0,1,,113951,0,1414, ,566958.620645000020000,4103855.337880000000000
,0,1,1, ,1,0,1,,588570,0,1419, ,566931.435534000050000,4103864.552680000200000
,0,0,1, ,1,0,0,,645111,0,1420, ,566936.752448000010000,4103847.953170000100000
,0,0,1, ,1,0,0,,690926,0,1421, ,566916.930398000050000,4103844.097970000000000
,0,0,0,end of day 11/24,0,0,0,, ,0,1426, ,566928.289177999950000,4103850.289890000100000
,0,0,1, ,1,0,0,,104617,0,920, ,566901.733731999990000,4103892.238359999800000
,0,0,1, ,1,0,1,,084310,0,920, ,566911.286701999950000,4103883.253570000200000
,0,0,1, ,1,0,0,,092018,0,922, ,566901.902386000030000,4103889.650990000000000
,0,0,1, ,1,0,0,,113654,0,924, ,566910.475883999960000,4103910.798320000100000
,0,0,1, ,1,0,0,,096567,0,935, ,566911.265749000010000,4103979.405160000100000
,0,0,1, ,1,0,0,,538723,0,937, ,566905.799144000050000,4103977.512780000000000
,0,0,1, ,1,0,1,,541385,0,938, ,566912.280776000000000,4103982.186809999900000
,0,0,1, ,1,0,1,,588067,0,1007, ,566952.358691000030000,4104047.221950000200000
,0,0,1, ,1,0,0,,091872,0,1008, ,566962.147708000030000,4104045.820299999800000
,0,0,1, ,1,0,0,,568109,0,1009, ,566968.753937999950000,4104053.453869999900000
,0,0,1, ,1,0,0,,686814,0,1012, ,566974.483048000020000,4104059.601240000200000
,0,0,1, ,1,0,0,,083987,0,1013, ,566971.795985999980000,4104062.168639999800000
,1,0,1,likely dead shallow water,1,0,0,,113486,0,1013, ,566973.261269000010000,4104064.214230000000000
,0,0,1, ,1,0,0,,081226,0,1014, ,566982.633707999950000,4104059.296070000200000
,0,0,1, ,1,0,0,,082446,0,1016, ,566979.210349999950000,4104061.302889999900000
,0,1,0, ,1,0,0,,685466,0,1017, ,566982.171695000030000,4104061.511289999800000
,0,0,1, ,1,0,0,,091722,0,1019, ,566982.127703999980000,4104067.058160000000000
,0,0,1, ,1,0,0,,118088,0,1021, ,566982.566300999960000,4104086.476900000100000
,0,0,1, ,1,0,0,,589497,0,1022, ,566989.235537000000000,4104086.159980000000000
,0,0,1, ,1,0,0,,645569,0,1022, ,566990.571730999970000,4104085.800760000000000
,1,0,1, ,1,0,0,,648819,0,1024, ,566989.974776000020000,4104086.350750000200000
,0,0,1, ,1,0,0,,646352,0,1027, ,566976.810824000040000,4104083.657650000000000
,0,0,1, ,1,0,0,,720281,0,1027, ,566983.607680000020000,4104085.930439999800000
,0,0,1, ,1,0,0,,682897,0,1028, ,566985.361900000020000,4104088.902869999900000
,0,0,1, ,1,0,0,,719836,0,1029, ,566981.190515000020000,4104091.828300000200000
,0,0,1, ,1,0,0,,719987,0,1029, ,566981.913621000010000,4104094.052920000200000
,0,0,1, ,1,0,0,,645349,0,1030, ,566985.444050000050000,4104097.224349999800000
,0,0,1, ,1,0,0,,119410,0,1031, ,566986.214079000060000,4104093.532310000200000
,0,0,1, ,1,0,0,,540561,0,1032, ,566989.195944000040000,4104091.152160000100000
,0,0,1, ,1,0,1,,104597,0,1035, ,566982.396202999980000,4104107.924800000200000
,0,0,1, ,1,0,1,,121882,0,1036, ,566977.626402999970000,4104111.585109999900000
,0,0,1, ,1,0,1,,084083,0,1036, ,566979.792735000020000,4104099.953139999900000
,0,0,1, ,1,0,1,,685351,0,1037, ,566980.661046999970000,4104102.548719999800000
,0,0,1, ,1,0,0,,589322,0,1042, ,566966.222712000020000,4104148.476150000000000
,1,0,1,undercut,1,0,0,,682993,0,1043, ,566973.211638999990000,4104145.203240000200000
,0,0,1, ,1,0,0,,683049,0,1044, ,566974.695962999950000,4104144.845189999800000
,0,0,1, ,1,0,0,,082390,0,1045, ,566975.298778999950000,4104143.555629999800000
,0,0,1, ,1,0,0,,646385,0,1046, ,566964.880667999970000,4104149.574949999800000
,0,0,1, ,1,0,0,,647411,0,1049, ,566958.899403000020000,4104156.554010000100000
,0,0,1, ,1,0,0,,083610,0,1050, ,566951.014329000030000,4104160.744359999900000
,0,0,1, ,1,0,0,,685879,0,1054, ,566946.989659999960000,4104163.855889999800000
,0,0,1, ,1,0,0,,568112,0,1117, ,566873.666435000020000,4104237.422809999900000
,0,0,1, ,1,0,0,,568045,0,1118, ,566870.382794999980000,4104259.215870000000000
,0,0,1, ,1,0,1,,101659,0,1127, ,566825.751468000000000,4104282.900549999900000
,0,0,1, ,1,0,1,,101483,0,1128, ,566831.488944999990000,4104269.262800000100000
